logFC,logCPM,F,PValue,FDR,transcript,contrast,Chr,Start,End,ERV_ID,locus
-1.59254186075518,8.04612567151328,11.6819414414298,0.000826624546069221,0.0352857791727179,HERVL40_19q13.33,ADVANCED_LIMITED,chr19,49730310,49730485,HERVL40,19q13
-1.59254186075518,8.04612567151328,11.6819414414298,0.000826624546069221,0.0352857791727179,HERVL40_19q13.33,ADVANCED_LIMITED,chr19,49731334,49731530,HERVL40,19q13
-1.59254186075518,8.04612567151328,11.6819414414298,0.000826624546069221,0.0352857791727179,HERVL40_19q13.33,ADVANCED_LIMITED,chr19,49732281,49732429,HERVL40,19q13
-1.59254186075518,8.04612567151328,11.6819414414298,0.000826624546069221,0.0352857791727179,HERVL40_19q13.33,ADVANCED_LIMITED,chr19,49732717,49732830,HERVL40,19q13
-1.59254186075518,8.04612567151328,11.6819414414298,0.000826624546069221,0.0352857791727179,HERVL40_19q13.33,ADVANCED_LIMITED,chr19,49732835,49733225,HERVL40,19q13
-1.73629501891359,5.89598428296271,11.6761450588488,0.000829003245624096,0.0352857791727179,HARLEQUIN_1p13.2a,ADVANCED_LIMITED,chr1,113368801,113369253,HARLEQUIN,1p13
-1.73629501891359,5.89598428296271,11.6761450588488,0.000829003245624096,0.0352857791727179,HARLEQUIN_1p13.2a,ADVANCED_LIMITED,chr1,113368801,113375346,HARLEQUIN,1p13
-1.73629501891359,5.89598428296271,11.6761450588488,0.000829003245624096,0.0352857791727179,HARLEQUIN_1p13.2a,ADVANCED_LIMITED,chr1,113369253,113370155,HARLEQUIN,1p13
-1.73629501891359,5.89598428296271,11.6761450588488,0.000829003245624096,0.0352857791727179,HARLEQUIN_1p13.2a,ADVANCED_LIMITED,chr1,113370131,113373810,HARLEQUIN,1p13
-1.73629501891359,5.89598428296271,11.6761450588488,0.000829003245624096,0.0352857791727179,HARLEQUIN_1p13.2a,ADVANCED_LIMITED,chr1,113373795,113374883,HARLEQUIN,1p13
-1.73629501891359,5.89598428296271,11.6761450588488,0.000829003245624096,0.0352857791727179,HARLEQUIN_1p13.2a,ADVANCED_LIMITED,chr1,113374883,113375346,HARLEQUIN,1p13
-1.81206179368845,5.58793872068794,11.6204540616371,0.00085221784744029,0.0357729342416453,ERV316A3_9q34.12,ADVANCED_LIMITED,chr9,133876637,133877409,ERV316A3,9q34
-1.81206179368845,5.58793872068794,11.6204540616371,0.00085221784744029,0.0357729342416453,ERV316A3_9q34.12,ADVANCED_LIMITED,chr9,133876637,133879882,ERV316A3,9q34
-1.81206179368845,5.58793872068794,11.6204540616371,0.00085221784744029,0.0357729342416453,ERV316A3_9q34.12,ADVANCED_LIMITED,chr9,133879572,133879882,ERV316A3,9q34
-1.63301806566872,6.13199982607364,11.6143202162238,0.000854815095332488,0.0357729342416453,HERVH_11q13.2e,ADVANCED_LIMITED,chr11,68390172,68390666,HERVH,11q13
-1.63301806566872,6.13199982607364,11.6143202162238,0.000854815095332488,0.0357729342416453,HERVH_11q13.2e,ADVANCED_LIMITED,chr11,68390172,68400264,HERVH,11q13
-1.63301806566872,6.13199982607364,11.6143202162238,0.000854815095332488,0.0357729342416453,HERVH_11q13.2e,ADVANCED_LIMITED,chr11,68390669,68392521,HERVH,11q13
-1.63301806566872,6.13199982607364,11.6143202162238,0.000854815095332488,0.0357729342416453,HERVH_11q13.2e,ADVANCED_LIMITED,chr11,68393496,68399817,HERVH,11q13
-1.63301806566872,6.13199982607364,11.6143202162238,0.000854815095332488,0.0357729342416453,HERVH_11q13.2e,ADVANCED_LIMITED,chr11,68399817,68400264,HERVH,11q13
-1.70247171730048,5.57322238595802,11.5852566903784,0.000867232079087516,0.0359901312821319,HERVL_17p13.1,ADVANCED_LIMITED,chr17,9635869,9635974,HERVL,17p13
-1.70247171730048,5.57322238595802,11.5852566903784,0.000867232079087516,0.0359901312821319,HERVL_17p13.1,ADVANCED_LIMITED,chr17,9635869,9638503,HERVL,17p13
-1.70247171730048,5.57322238595802,11.5852566903784,0.000867232079087516,0.0359901312821319,HERVL_17p13.1,ADVANCED_LIMITED,chr17,9636752,9637082,HERVL,17p13
-1.70247171730048,5.57322238595802,11.5852566903784,0.000867232079087516,0.0359901312821319,HERVL_17p13.1,ADVANCED_LIMITED,chr17,9637668,9637889,HERVL,17p13
-1.70247171730048,5.57322238595802,11.5852566903784,0.000867232079087516,0.0359901312821319,HERVL_17p13.1,ADVANCED_LIMITED,chr17,9637882,9638123,HERVL,17p13
-1.70247171730048,5.57322238595802,11.5852566903784,0.000867232079087516,0.0359901312821319,HERVL_17p13.1,ADVANCED_LIMITED,chr17,9638428,9638503,HERVL,17p13
1.64785745391882,5.17943282583837,11.5666582830037,0.000875274767245669,0.0360237052965573,MER41_12q21.31a,ADVANCED_LIMITED,chr12,80566965,80567519,MER41,12q21
1.64785745391882,5.17943282583837,11.5666582830037,0.000875274767245669,0.0360237052965573,MER41_12q21.31a,ADVANCED_LIMITED,chr12,80566965,80568293,MER41,12q21
1.64785745391882,5.17943282583837,11.5666582830037,0.000875274767245669,0.0360237052965573,MER41_12q21.31a,ADVANCED_LIMITED,chr12,80567523,80568293,MER41,12q21
-1.69401827323003,5.49660467811288,11.5201023521675,0.000895744043876394,0.0365639781844627,HERVW_1p32.3a,ADVANCED_LIMITED,chr1,51692646,51692793,HERVW,1p32
-1.69401827323003,5.49660467811288,11.5201023521675,0.000895744043876394,0.0365639781844627,HERVW_1p32.3a,ADVANCED_LIMITED,chr1,51692646,51696169,HERVW,1p32
-1.69401827323003,5.49660467811288,11.5201023521675,0.000895744043876394,0.0365639781844627,HERVW_1p32.3a,ADVANCED_LIMITED,chr1,51692796,51693642,HERVW,1p32
-1.69401827323003,5.49660467811288,11.5201023521675,0.000895744043876394,0.0365639781844627,HERVW_1p32.3a,ADVANCED_LIMITED,chr1,51693625,51694929,HERVW,1p32
-1.69401827323003,5.49660467811288,11.5201023521675,0.000895744043876394,0.0365639781844627,HERVW_1p32.3a,ADVANCED_LIMITED,chr1,51694908,51695528,HERVW,1p32
-1.69401827323003,5.49660467811288,11.5201023521675,0.000895744043876394,0.0365639781844627,HERVW_1p32.3a,ADVANCED_LIMITED,chr1,51695521,51695560,HERVW,1p32
-1.69401827323003,5.49660467811288,11.5201023521675,0.000895744043876394,0.0365639781844627,HERVW_1p32.3a,ADVANCED_LIMITED,chr1,51695550,51695841,HERVW,1p32
-1.69401827323003,5.49660467811288,11.5201023521675,0.000895744043876394,0.0365639781844627,HERVW_1p32.3a,ADVANCED_LIMITED,chr1,51695841,51696169,HERVW,1p32
1.96547454455487,5.75370457560594,11.4208295348578,0.000941044882467032,0.0381008415828115,MER4_Xq11.1f,ADVANCED_LIMITED,chrX,62410215,62410749,MER4,Xq11
1.96547454455487,5.75370457560594,11.4208295348578,0.000941044882467032,0.0381008415828115,MER4_Xq11.1f,ADVANCED_LIMITED,chrX,62410763,62411749,MER4,Xq11
1.30011513812015,7.37749019342807,11.3550074046176,0.000972369112485427,0.0390515982272373,HERVL_6q25.1,ADVANCED_LIMITED,chr6,152359029,152359573,HERVL,6q25
1.30011513812015,7.37749019342807,11.3550074046176,0.000972369112485427,0.0390515982272373,HERVL_6q25.1,ADVANCED_LIMITED,chr6,152359029,152366068,HERVL,6q25
1.30011513812015,7.37749019342807,11.3550074046176,0.000972369112485427,0.0390515982272373,HERVL_6q25.1,ADVANCED_LIMITED,chr6,152359573,152359771,HERVL,6q25
1.30011513812015,7.37749019342807,11.3550074046176,0.000972369112485427,0.0390515982272373,HERVL_6q25.1,ADVANCED_LIMITED,chr6,152360051,152365523,HERVL,6q25
1.30011513812015,7.37749019342807,11.3550074046176,0.000972369112485427,0.0390515982272373,HERVL_6q25.1,ADVANCED_LIMITED,chr6,152365523,152366068,HERVL,6q25
-1.99493886950334,5.91817166443333,11.3322704606174,0.000983435987877739,0.0391800897570491,ERV316A3_14q32.11a,ADVANCED_LIMITED,chr14,90169432,90169581,ERV316A3,14q32
-1.99493886950334,5.91817166443333,11.3322704606174,0.000983435987877739,0.0391800897570491,ERV316A3_14q32.11a,ADVANCED_LIMITED,chr14,90169432,90172466,ERV316A3,14q32
-1.99493886950334,5.91817166443333,11.3322704606174,0.000983435987877739,0.0391800897570491,ERV316A3_14q32.11a,ADVANCED_LIMITED,chr14,90170086,90170136,ERV316A3,14q32
-1.99493886950334,5.91817166443333,11.3322704606174,0.000983435987877739,0.0391800897570491,ERV316A3_14q32.11a,ADVANCED_LIMITED,chr14,90170497,90170554,ERV316A3,14q32
-1.99493886950334,5.91817166443333,11.3322704606174,0.000983435987877739,0.0391800897570491,ERV316A3_14q32.11a,ADVANCED_LIMITED,chr14,90170849,90170951,ERV316A3,14q32
-1.99493886950334,5.91817166443333,11.3322704606174,0.000983435987877739,0.0391800897570491,ERV316A3_14q32.11a,ADVANCED_LIMITED,chr14,90170972,90171787,ERV316A3,14q32
-1.99493886950334,5.91817166443333,11.3322704606174,0.000983435987877739,0.0391800897570491,ERV316A3_14q32.11a,ADVANCED_LIMITED,chr14,90172096,90172466,ERV316A3,14q32
-1.71938024944708,5.65926599130512,11.1869985011076,0.00105725838473073,0.0417868790155479,HML2_7q22.2,ADVANCED_LIMITED,chr7,104389348,104393266,HML2,7q22
-1.71938024944708,5.65926599130512,11.1869985011076,0.00105725838473073,0.0417868790155479,HML2_7q22.2,ADVANCED_LIMITED,chr7,104389348,104393266,HML2,7q22
-1.73587297305023,6.05314817132385,11.1193960385797,0.0010935247618479,0.0428799473543507,ERVLE_Xp11.22c,ADVANCED_LIMITED,chrX,53787761,53788382,ERVLE,Xp11
-1.73587297305023,6.05314817132385,11.1193960385797,0.0010935247618479,0.0428799473543507,ERVLE_Xp11.22c,ADVANCED_LIMITED,chrX,53787761,53791129,ERVLE,Xp11
-1.73587297305023,6.05314817132385,11.1193960385797,0.0010935247618479,0.0428799473543507,ERVLE_Xp11.22c,ADVANCED_LIMITED,chrX,53789332,53789450,ERVLE,Xp11
-1.73587297305023,6.05314817132385,11.1193960385797,0.0010935247618479,0.0428799473543507,ERVLE_Xp11.22c,ADVANCED_LIMITED,chrX,53789606,53790646,ERVLE,Xp11
-1.73587297305023,6.05314817132385,11.1193960385797,0.0010935247618479,0.0428799473543507,ERVLE_Xp11.22c,ADVANCED_LIMITED,chrX,53790767,53791023,ERVLE,Xp11
-1.73587297305023,6.05314817132385,11.1193960385797,0.0010935247618479,0.0428799473543507,ERVLE_Xp11.22c,ADVANCED_LIMITED,chrX,53791053,53791129,ERVLE,Xp11
1.32473940787744,10.1531523940989,11.0852189736519,0.00111234231629998,0.0432770682435459,ERVLB4_2p25.1c,ADVANCED_LIMITED,chr2,12051547,12051679,ERVLB4,2p25
1.32473940787744,10.1531523940989,11.0852189736519,0.00111234231629998,0.0432770682435459,ERVLB4_2p25.1c,ADVANCED_LIMITED,chr2,12051547,12052876,ERVLB4,2p25
1.32473940787744,10.1531523940989,11.0852189736519,0.00111234231629998,0.0432770682435459,ERVLB4_2p25.1c,ADVANCED_LIMITED,chr2,12051681,12051771,ERVLB4,2p25
1.32473940787744,10.1531523940989,11.0852189736519,0.00111234231629998,0.0432770682435459,ERVLB4_2p25.1c,ADVANCED_LIMITED,chr2,12051770,12052876,ERVLB4,2p25
1.97360817023826,8.25449835648165,11.0534322432505,0.00113014164043932,0.0436287237937039,ERVLE_2p24.1d,ADVANCED_LIMITED,chr2,21403369,21404978,ERVLE,2p24
1.97360817023826,8.25449835648165,11.0534322432505,0.00113014164043932,0.0436287237937039,ERVLE_2p24.1d,ADVANCED_LIMITED,chr2,21403369,21407618,ERVLE,2p24
1.97360817023826,8.25449835648165,11.0534322432505,0.00113014164043932,0.0436287237937039,ERVLE_2p24.1d,ADVANCED_LIMITED,chr2,21405066,21405151,ERVLE,2p24
1.97360817023826,8.25449835648165,11.0534322432505,0.00113014164043932,0.0436287237937039,ERVLE_2p24.1d,ADVANCED_LIMITED,chr2,21405161,21405943,ERVLE,2p24
1.97360817023826,8.25449835648165,11.0534322432505,0.00113014164043932,0.0436287237937039,ERVLE_2p24.1d,ADVANCED_LIMITED,chr2,21406415,21407618,ERVLE,2p24
2.10644032682244,5.34442310829408,11.0264242746054,0.00114549432829777,0.0437799899629073,HERVL_Xq25m,ADVANCED_LIMITED,chrX,125168925,125169366,HERVL,Xq25m
2.10644032682244,5.34442310829408,11.0264242746054,0.00114549432829777,0.0437799899629073,HERVL_Xq25m,ADVANCED_LIMITED,chrX,125168925,125176958,HERVL,Xq25m
2.10644032682244,5.34442310829408,11.0264242746054,0.00114549432829777,0.0437799899629073,HERVL_Xq25m,ADVANCED_LIMITED,chrX,125169492,125169539,HERVL,Xq25m
2.10644032682244,5.34442310829408,11.0264242746054,0.00114549432829777,0.0437799899629073,HERVL_Xq25m,ADVANCED_LIMITED,chrX,125169891,125173587,HERVL,Xq25m
2.10644032682244,5.34442310829408,11.0264242746054,0.00114549432829777,0.0437799899629073,HERVL_Xq25m,ADVANCED_LIMITED,chrX,125173601,125174140,HERVL,Xq25m
2.10644032682244,5.34442310829408,11.0264242746054,0.00114549432829777,0.0437799899629073,HERVL_Xq25m,ADVANCED_LIMITED,chrX,125175393,125176535,HERVL,Xq25m
2.10644032682244,5.34442310829408,11.0264242746054,0.00114549432829777,0.0437799899629073,HERVL_Xq25m,ADVANCED_LIMITED,chrX,125176535,125176958,HERVL,Xq25m
1.62779768023816,11.056106116386,11.0157128284906,0.00115164230625318,0.0437799899629073,MER61_12q15a,ADVANCED_LIMITED,chr12,70861741,70862074,MER61,12q15a
1.62779768023816,11.056106116386,11.0157128284906,0.00115164230625318,0.0437799899629073,MER61_12q15a,ADVANCED_LIMITED,chr12,70861741,70865799,MER61,12q15a
1.62779768023816,11.056106116386,11.0157128284906,0.00115164230625318,0.0437799899629073,MER61_12q15a,ADVANCED_LIMITED,chr12,70862074,70862767,MER61,12q15a
1.62779768023816,11.056106116386,11.0157128284906,0.00115164230625318,0.0437799899629073,MER61_12q15a,ADVANCED_LIMITED,chr12,70863107,70863150,MER61,12q15a
1.62779768023816,11.056106116386,11.0157128284906,0.00115164230625318,0.0437799899629073,MER61_12q15a,ADVANCED_LIMITED,chr12,70863133,70865799,MER61,12q15a
-1.64011029275998,5.30581582246487,10.9627140108541,0.00118256313559948,0.0441977963493723,HARLEQUIN_18p11.22a,ADVANCED_LIMITED,chr18,8913644,8914107,HARLEQUIN,18p11
-1.64011029275998,5.30581582246487,10.9627140108541,0.00118256313559948,0.0441977963493723,HARLEQUIN_18p11.22a,ADVANCED_LIMITED,chr18,8913644,8921363,HARLEQUIN,18p11
-1.64011029275998,5.30581582246487,10.9627140108541,0.00118256313559948,0.0441977963493723,HARLEQUIN_18p11.22a,ADVANCED_LIMITED,chr18,8914107,8920900,HARLEQUIN,18p11
-1.64011029275998,5.30581582246487,10.9627140108541,0.00118256313559948,0.0441977963493723,HARLEQUIN_18p11.22a,ADVANCED_LIMITED,chr18,8920900,8921363,HARLEQUIN,18p11
-1.74368276744735,5.50123918420714,10.9418664328498,0.0011949581827321,0.0441977963493723,HERVL_12q24.31,ADVANCED_LIMITED,chr12,121044799,121045349,HERVL,12q24
-1.74368276744735,5.50123918420714,10.9418664328498,0.0011949581827321,0.0441977963493723,HERVL_12q24.31,ADVANCED_LIMITED,chr12,121044799,121052162,HERVL,12q24
-1.74368276744735,5.50123918420714,10.9418664328498,0.0011949581827321,0.0441977963493723,HERVL_12q24.31,ADVANCED_LIMITED,chr12,121045349,121045390,HERVL,12q24
-1.74368276744735,5.50123918420714,10.9418664328498,0.0011949581827321,0.0441977963493723,HERVL_12q24.31,ADVANCED_LIMITED,chr12,121045704,121045868,HERVL,12q24
-1.74368276744735,5.50123918420714,10.9418664328498,0.0011949581827321,0.0441977963493723,HERVL_12q24.31,ADVANCED_LIMITED,chr12,121046151,121051613,HERVL,12q24
-1.74368276744735,5.50123918420714,10.9418664328498,0.0011949581827321,0.0441977963493723,HERVL_12q24.31,ADVANCED_LIMITED,chr12,121051613,121052162,HERVL,12q24
1.51086232174666,5.27036326222417,10.9370284831028,0.00119785360401054,0.0441977963493723,HUERSP3_8q12.1,ADVANCED_LIMITED,chr8,58134958,58135635,HUERSP3,8q12
1.51086232174666,5.27036326222417,10.9370284831028,0.00119785360401054,0.0441977963493723,HUERSP3_8q12.1,ADVANCED_LIMITED,chr8,58134958,58137338,HUERSP3,8q12
1.51086232174666,5.27036326222417,10.9370284831028,0.00119785360401054,0.0441977963493723,HUERSP3_8q12.1,ADVANCED_LIMITED,chr8,58135633,58136187,HUERSP3,8q12
1.51086232174666,5.27036326222417,10.9370284831028,0.00119785360401054,0.0441977963493723,HUERSP3_8q12.1,ADVANCED_LIMITED,chr8,58136230,58136862,HUERSP3,8q12
1.51086232174666,5.27036326222417,10.9370284831028,0.00119785360401054,0.0441977963493723,HUERSP3_8q12.1,ADVANCED_LIMITED,chr8,58136862,58137338,HUERSP3,8q12
1.92775861766318,5.5373774045631,10.9365622196161,0.00119813303356732,0.0441977963493723,MER41_3q13.13,ADVANCED_LIMITED,chr3,111064807,111065312,MER41,3q13
1.92775861766318,5.5373774045631,10.9365622196161,0.00119813303356732,0.0441977963493723,MER41_3q13.13,ADVANCED_LIMITED,chr3,111064807,111070060,MER41,3q13
1.92775861766318,5.5373774045631,10.9365622196161,0.00119813303356732,0.0441977963493723,MER41_3q13.13,ADVANCED_LIMITED,chr3,111065314,111067485,MER41,3q13
1.92775861766318,5.5373774045631,10.9365622196161,0.00119813303356732,0.0441977963493723,MER41_3q13.13,ADVANCED_LIMITED,chr3,111067468,111067511,MER41,3q13
1.92775861766318,5.5373774045631,10.9365622196161,0.00119813303356732,0.0441977963493723,MER41_3q13.13,ADVANCED_LIMITED,chr3,111067498,111068275,MER41,3q13
1.92775861766318,5.5373774045631,10.9365622196161,0.00119813303356732,0.0441977963493723,MER41_3q13.13,ADVANCED_LIMITED,chr3,111068274,111068788,MER41,3q13
1.92775861766318,5.5373774045631,10.9365622196161,0.00119813303356732,0.0441977963493723,MER41_3q13.13,ADVANCED_LIMITED,chr3,111069096,111069321,MER41,3q13
1.92775861766318,5.5373774045631,10.9365622196161,0.00119813303356732,0.0441977963493723,MER41_3q13.13,ADVANCED_LIMITED,chr3,111069318,111069904,MER41,3q13
1.92775861766318,5.5373774045631,10.9365622196161,0.00119813303356732,0.0441977963493723,MER41_3q13.13,ADVANCED_LIMITED,chr3,111069905,111070060,MER41,3q13
1.71475520250301,5.64347098144615,10.8969745920671,0.0012221030820578,0.0446312888204317,ERV316A3_4p16.1f,ADVANCED_LIMITED,chr4,11151269,11151336,ERV316A3,4p16
1.71475520250301,5.64347098144615,10.8969745920671,0.0012221030820578,0.0446312888204317,ERV316A3_4p16.1f,ADVANCED_LIMITED,chr4,11151269,11153178,ERV316A3,4p16
1.71475520250301,5.64347098144615,10.8969745920671,0.0012221030820578,0.0446312888204317,ERV316A3_4p16.1f,ADVANCED_LIMITED,chr4,11151342,11151640,ERV316A3,4p16
1.71475520250301,5.64347098144615,10.8969745920671,0.0012221030820578,0.0446312888204317,ERV316A3_4p16.1f,ADVANCED_LIMITED,chr4,11152329,11152468,ERV316A3,4p16
1.71475520250301,5.64347098144615,10.8969745920671,0.0012221030820578,0.0446312888204317,ERV316A3_4p16.1f,ADVANCED_LIMITED,chr4,11152827,11153178,ERV316A3,4p16
-1.78719747858898,4.83534873933164,10.8876690447671,0.00122780854787132,0.0446312888204317,HERVH_11p14.3d,ADVANCED_LIMITED,chr11,25508040,25508451,HERVH,11p14
-1.78719747858898,4.83534873933164,10.8876690447671,0.00122780854787132,0.0446312888204317,HERVH_11p14.3d,ADVANCED_LIMITED,chr11,25508040,25512510,HERVH,11p14
-1.78719747858898,4.83534873933164,10.8876690447671,0.00122780854787132,0.0446312888204317,HERVH_11p14.3d,ADVANCED_LIMITED,chr11,25508451,25508825,HERVH,11p14
-1.78719747858898,4.83534873933164,10.8876690447671,0.00122780854787132,0.0446312888204317,HERVH_11p14.3d,ADVANCED_LIMITED,chr11,25508823,25509031,HERVH,11p14
-1.78719747858898,4.83534873933164,10.8876690447671,0.00122780854787132,0.0446312888204317,HERVH_11p14.3d,ADVANCED_LIMITED,chr11,25509032,25511103,HERVH,11p14
-1.78719747858898,4.83534873933164,10.8876690447671,0.00122780854787132,0.0446312888204317,HERVH_11p14.3d,ADVANCED_LIMITED,chr11,25511082,25512510,HERVH,11p14
-2.09648198363082,5.69154574160741,10.826362824134,0.00126608587972483,0.0456891860944178,HERVH_6q25.3d,ADVANCED_LIMITED,chr6,160707642,160708043,HERVH,6q25
-2.09648198363082,5.69154574160741,10.826362824134,0.00126608587972483,0.0456891860944178,HERVH_6q25.3d,ADVANCED_LIMITED,chr6,160707642,160713346,HERVH,6q25
-2.09648198363082,5.69154574160741,10.826362824134,0.00126608587972483,0.0456891860944178,HERVH_6q25.3d,ADVANCED_LIMITED,chr6,160708043,160708422,HERVH,6q25
-2.09648198363082,5.69154574160741,10.826362824134,0.00126608587972483,0.0456891860944178,HERVH_6q25.3d,ADVANCED_LIMITED,chr6,160708420,160708637,HERVH,6q25
-2.09648198363082,5.69154574160741,10.826362824134,0.00126608587972483,0.0456891860944178,HERVH_6q25.3d,ADVANCED_LIMITED,chr6,160708641,160709312,HERVH,6q25
-2.09648198363082,5.69154574160741,10.826362824134,0.00126608587972483,0.0456891860944178,HERVH_6q25.3d,ADVANCED_LIMITED,chr6,160709304,160709804,HERVH,6q25
-2.09648198363082,5.69154574160741,10.826362824134,0.00126608587972483,0.0456891860944178,HERVH_6q25.3d,ADVANCED_LIMITED,chr6,160709796,160709942,HERVH,6q25
-2.09648198363082,5.69154574160741,10.826362824134,0.00126608587972483,0.0456891860944178,HERVH_6q25.3d,ADVANCED_LIMITED,chr6,160709928,160712942,HERVH,6q25
-2.09648198363082,5.69154574160741,10.826362824134,0.00126608587972483,0.0456891860944178,HERVH_6q25.3d,ADVANCED_LIMITED,chr6,160712944,160713346,HERVH,6q25
-1.23123898633378,7.01249676138697,10.8118200966116,0.00127534401768631,0.0456921813530778,ERVLB4_2q37.3a,ADVANCED_LIMITED,chr2,238155643,238155772,ERVLB4,2q37
-1.23123898633378,7.01249676138697,10.8118200966116,0.00127534401768631,0.0456921813530778,ERVLB4_2q37.3a,ADVANCED_LIMITED,chr2,238155643,238159098,ERVLB4,2q37
-1.23123898633378,7.01249676138697,10.8118200966116,0.00127534401768631,0.0456921813530778,ERVLB4_2q37.3a,ADVANCED_LIMITED,chr2,238157409,238158370,ERVLB4,2q37
-1.23123898633378,7.01249676138697,10.8118200966116,0.00127534401768631,0.0456921813530778,ERVLB4_2q37.3a,ADVANCED_LIMITED,chr2,238158380,238158685,ERVLB4,2q37
-1.23123898633378,7.01249676138697,10.8118200966116,0.00127534401768631,0.0456921813530778,ERVLB4_2q37.3a,ADVANCED_LIMITED,chr2,238158991,238159098,ERVLB4,2q37
-1.52467670895873,5.60348458322018,10.7911935082113,0.00128859443603586,0.0458371449389898,HERVH_1p13.2b,ADVANCED_LIMITED,chr1,113362766,113363153,HERVH,1p13
-1.52467670895873,5.60348458322018,10.7911935082113,0.00128859443603586,0.0458371449389898,HERVH_1p13.2b,ADVANCED_LIMITED,chr1,113362766,113368676,HERVH,1p13
-1.52467670895873,5.60348458322018,10.7911935082113,0.00128859443603586,0.0458371449389898,HERVH_1p13.2b,ADVANCED_LIMITED,chr1,113363153,113363548,HERVH,1p13
-1.52467670895873,5.60348458322018,10.7911935082113,0.00128859443603586,0.0458371449389898,HERVH_1p13.2b,ADVANCED_LIMITED,chr1,113363548,113363763,HERVH,1p13
-1.52467670895873,5.60348458322018,10.7911935082113,0.00128859443603586,0.0458371449389898,HERVH_1p13.2b,ADVANCED_LIMITED,chr1,113363764,113364891,HERVH,1p13
-1.52467670895873,5.60348458322018,10.7911935082113,0.00128859443603586,0.0458371449389898,HERVH_1p13.2b,ADVANCED_LIMITED,chr1,113364885,113365251,HERVH,1p13
-1.52467670895873,5.60348458322018,10.7911935082113,0.00128859443603586,0.0458371449389898,HERVH_1p13.2b,ADVANCED_LIMITED,chr1,113365251,113365854,HERVH,1p13
-1.52467670895873,5.60348458322018,10.7911935082113,0.00128859443603586,0.0458371449389898,HERVH_1p13.2b,ADVANCED_LIMITED,chr1,113366163,113368280,HERVH,1p13
-1.52467670895873,5.60348458322018,10.7911935082113,0.00128859443603586,0.0458371449389898,HERVH_1p13.2b,ADVANCED_LIMITED,chr1,113368282,113368676,HERVH,1p13
-1.89056431602714,6.49685101775478,10.7410773452945,0.00132138018106738,0.0466700234164223,MER4_5p13.2b,ADVANCED_LIMITED,chr5,34412077,34412509,MER4,5p13
-1.89056431602714,6.49685101775478,10.7410773452945,0.00132138018106738,0.0466700234164223,MER4_5p13.2b,ADVANCED_LIMITED,chr5,34412077,34426511,MER4,5p13
-1.89056431602714,6.49685101775478,10.7410773452945,0.00132138018106738,0.0466700234164223,MER4_5p13.2b,ADVANCED_LIMITED,chr5,34412513,34412811,MER4,5p13
-1.89056431602714,6.49685101775478,10.7410773452945,0.00132138018106738,0.0466700234164223,MER4_5p13.2b,ADVANCED_LIMITED,chr5,34413457,34413530,MER4,5p13
-1.89056431602714,6.49685101775478,10.7410773452945,0.00132138018106738,0.0466700234164223,MER4_5p13.2b,ADVANCED_LIMITED,chr5,34413647,34414131,MER4,5p13
-1.89056431602714,6.49685101775478,10.7410773452945,0.00132138018106738,0.0466700234164223,MER4_5p13.2b,ADVANCED_LIMITED,chr5,34414439,34414683,MER4,5p13
-1.89056431602714,6.49685101775478,10.7410773452945,0.00132138018106738,0.0466700234164223,MER4_5p13.2b,ADVANCED_LIMITED,chr5,34414767,34415204,MER4,5p13
-1.89056431602714,6.49685101775478,10.7410773452945,0.00132138018106738,0.0466700234164223,MER4_5p13.2b,ADVANCED_LIMITED,chr5,34415207,34415704,MER4,5p13
-1.89056431602714,6.49685101775478,10.7410773452945,0.00132138018106738,0.0466700234164223,MER4_5p13.2b,ADVANCED_LIMITED,chr5,34415740,34416396,MER4,5p13
-1.89056431602714,6.49685101775478,10.7410773452945,0.00132138018106738,0.0466700234164223,MER4_5p13.2b,ADVANCED_LIMITED,chr5,34416416,34416658,MER4,5p13
-1.89056431602714,6.49685101775478,10.7410773452945,0.00132138018106738,0.0466700234164223,MER4_5p13.2b,ADVANCED_LIMITED,chr5,34416674,34417375,MER4,5p13
-1.89056431602714,6.49685101775478,10.7410773452945,0.00132138018106738,0.0466700234164223,MER4_5p13.2b,ADVANCED_LIMITED,chr5,34417603,34417795,MER4,5p13
-1.89056431602714,6.49685101775478,10.7410773452945,0.00132138018106738,0.0466700234164223,MER4_5p13.2b,ADVANCED_LIMITED,chr5,34418086,34418438,MER4,5p13
-1.89056431602714,6.49685101775478,10.7410773452945,0.00132138018106738,0.0466700234164223,MER4_5p13.2b,ADVANCED_LIMITED,chr5,34418437,34420018,MER4,5p13
-1.89056431602714,6.49685101775478,10.7410773452945,0.00132138018106738,0.0466700234164223,MER4_5p13.2b,ADVANCED_LIMITED,chr5,34420308,34420630,MER4,5p13
-1.89056431602714,6.49685101775478,10.7410773452945,0.00132138018106738,0.0466700234164223,MER4_5p13.2b,ADVANCED_LIMITED,chr5,34420918,34421470,MER4,5p13
-1.89056431602714,6.49685101775478,10.7410773452945,0.00132138018106738,0.0466700234164223,MER4_5p13.2b,ADVANCED_LIMITED,chr5,34422344,34422519,MER4,5p13
-1.89056431602714,6.49685101775478,10.7410773452945,0.00132138018106738,0.0466700234164223,MER4_5p13.2b,ADVANCED_LIMITED,chr5,34422529,34422979,MER4,5p13
-1.89056431602714,6.49685101775478,10.7410773452945,0.00132138018106738,0.0466700234164223,MER4_5p13.2b,ADVANCED_LIMITED,chr5,34422979,34423240,MER4,5p13
