Exon_Genomic_Coordinates	Exon_Ensembl_Transcript_ID	Exon_Gene_Symbol	Exon_Number	Min_Coverage_B48324	Max_Coverage_B48324	Mean_Coverage_B48324	Median_Coverage_B48324	Min_Coverage_B48325	Max_Coverage_B48325	Mean_Coverage_B48325	Median_Coverage_B48325	Min_Coverage_B48326	Max_Coverage_B48326	Mean_Coverage_B48326	Median_Coverage_B48326	Min_Coverage_B48327	Max_Coverage_B48327	Mean_Coverage_B48327	Median_Coverage_B48327	Min_Coverage_B48328	Max_Coverage_B48328	Mean_Coverage_B48328	Median_Coverage_B48328	Min_Coverage_B48329	Max_Coverage_B48329	Mean_Coverage_B48329	Median_Coverage_B48329	Min_Coverage_B48330	Max_Coverage_B48330	Mean_Coverage_B48330	Median_Coverage_B48330	Min_Coverage_B48331	Max_Coverage_B48331	Mean_Coverage_B48331	Median_Coverage_B48331	Min_Coverage_B48332	Max_Coverage_B48332	Mean_Coverage_B48332	Median_Coverage_B48332	Min_Coverage_B48333	Max_Coverage_B48333	Mean_Coverage_B48333	Median_Coverage_B48333	Min_Coverage_B48334	Max_Coverage_B48334	Mean_Coverage_B48334	Median_Coverage_B48334	Min_Coverage_B48335	Max_Coverage_B48335	Mean_Coverage_B48335	Median_Coverage_B48335	Min_Coverage_B48336	Max_Coverage_B48336	Mean_Coverage_B48336	Median_Coverage_B48336	Min_Coverage_B48337	Max_Coverage_B48337	Mean_Coverage_B48337	Median_Coverage_B48337	Min_Coverage_B48338	Max_Coverage_B48338	Mean_Coverage_B48338	Median_Coverage_B48338	Min_Coverage_B48339	Max_Coverage_B48339	Mean_Coverage_B48339	Median_Coverage_B48339	Min_Coverage_B48340	Max_Coverage_B48340	Mean_Coverage_B48340	Median_Coverage_B48340	Min_Coverage_B48341	Max_Coverage_B48341	Mean_Coverage_B48341	Median_Coverage_B48341	Min_Coverage_B48342	Max_Coverage_B48342	Mean_Coverage_B48342	Median_Coverage_B48342	Min_Coverage_B48343	Max_Coverage_B48343	Mean_Coverage_B48343	Median_Coverage_B48343	Min_Coverage_B48344	Max_Coverage_B48344	Mean_Coverage_B48344	Median_Coverage_B48344	Min_Coverage_B48345	Max_Coverage_B48345	Mean_Coverage_B48345	Median_Coverage_B48345	Min_Coverage_B48346	Max_Coverage_B48346	Mean_Coverage_B48346	Median_Coverage_B48346	Min_Coverage_B48347	Max_Coverage_B48347	Mean_Coverage_B48347	Median_Coverage_B48347	Min_Coverage_B48348	Max_Coverage_B48348	Mean_Coverage_B48348	Median_Coverage_B48348	Min_Coverage_B48349	Max_Coverage_B48349	Mean_Coverage_B48349	Median_Coverage_B48349	Min_Coverage_B48350	Max_Coverage_B48350	Mean_Coverage_B48350	Median_Coverage_B48350	Min_Coverage_B48351	Max_Coverage_B48351	Mean_Coverage_B48351	Median_Coverage_B48351	Min_Coverage_B48352	Max_Coverage_B48352	Mean_Coverage_B48352	Median_Coverage_B48352	Min_Coverage_B48353	Max_Coverage_B48353	Mean_Coverage_B48353	Median_Coverage_B48353	Min_Coverage_B48354	Max_Coverage_B48354	Mean_Coverage_B48354	Median_Coverage_B48354	Min_Coverage_B48355	Max_Coverage_B48355	Mean_Coverage_B48355	Median_Coverage_B48355	Min_Coverage_B48356	Max_Coverage_B48356	Mean_Coverage_B48356	Median_Coverage_B48356	Min_Coverage_B48357	Max_Coverage_B48357	Mean_Coverage_B48357	Median_Coverage_B48357	Min_Coverage_B48358	Max_Coverage_B48358	Mean_Coverage_B48358	Median_Coverage_B48358	Min_Coverage_B48359	Max_Coverage_B48359	Mean_Coverage_B48359	Median_Coverage_B48359	Min_Coverage_B48360	Max_Coverage_B48360	Mean_Coverage_B48360	Median_Coverage_B48360	Min_Coverage_B48361	Max_Coverage_B48361	Mean_Coverage_B48361	Median_Coverage_B48361	Min_Coverage_B48362	Max_Coverage_B48362	Mean_Coverage_B48362	Median_Coverage_B48362	Min_Coverage_B48363	Max_Coverage_B48363	Mean_Coverage_B48363	Median_Coverage_B48363	Min_Coverage_B48364	Max_Coverage_B48364	Mean_Coverage_B48364	Median_Coverage_B48364
chr3:176743238-176849216	TBL1XR1	TBL1XR1	exon_2	0	117	2.276972579214554	0.0	0	214	4.887467210175696	0.0	0	134	3.2196021815848574	0.0	0	136	3.5054445262224236	0.0	0	214	5.038989224178603	0.0	0	165	3.725678914491687	0.0	0	321	10.831889637471928	0.0	0	136	2.258959406669309	0.0	0	66	0.6303855517182811	0.0	0	58	0.7898431749985846	0.0	0	77	1.2430032648285494	0.0	0	57	0.7206873124610769	0.0	0	50	0.6818301911717526	0.0	0	135	1.876229028666327	0.0	0	160	3.685576251674876	0.0	0	38	0.2203004397139029	0.0	0	63	1.2810017173375605	0.0	0	89	1.5207778972994395	0.0	0	125	2.209203797014475	0.0	0	56	0.8679820340070581	0.0	0	130	2.1651757912019476	0.0	0	276	7.734916680820548	0.0	0	279	7.532950234954424	0.0	0	348	9.261327822755666	0.0	0	275	8.153239351563531	0.0	0	109	1.9148030723357679	0.0	0	207	5.096104851950405	0.0	0	97	2.504699088490064	0.0	0	266	7.847826907471362	0.0	0	239	5.746013323519976	0.0	0	219	6.376464926682896	0.0	0	431	8.468823718130178	0.0	0	233	7.051822076279983	0.0	0	91	1.8534129725037272	0.0	0	84	1.397195644379022	0.0	0	12	0.07576100700145313	0.0	0	108	1.8245296193549605	0.0	0	79	1.101605993696805	0.0	0	134	3.523533186132971	0.0	0	88	1.3073468078280397	0.0	0	306	7.80626167695182	0.0
chr3:183209685-183273475	KLHL6	KLHL6	exon_1	0	427	7.600768145477348	0.0	0	341	8.022432983226212	0.0	0	236	6.132387521555103	0.0	0	353	8.477598369650416	0.0	0	378	9.812901708731776	0.0	0	379	8.393133720018811	0.0	0	1018	29.311428123530334	0.0	0	299	4.63759209907509	0.0	0	136	1.6992945602759053	0.0	0	539	4.776783194858128	0.0	0	365	4.649694309452892	0.0	0	239	2.234441134974134	0.0	0	404	4.316131055024298	0.0	0	505	5.264414485029001	0.0	0	729	12.130490672519203	0.0	0	76	1.0528295971155353	0.0	0	449	7.305094842451795	0.0	0	235	3.76504154256153	0.0	0	298	5.9926791033077285	0.0	0	233	2.7886189057846056	0.0	0	386	5.996692271515911	0.0	0	941	25.784088415112087	0.0	0	860	23.93812509797774	0.0	0	1078	29.254036682865653	0.0	0	1017	26.358865025866123	0.0	0	556	9.425364477190783	0.0	0	599	13.76977582693212	0.0	0	307	6.800721116162408	0.0	0	723	18.364963160369964	0.0	0	775	19.08592255839473	0.0	0	720	19.007007367926008	0.0	0	1660	41.672409468568745	0.0	0	847	21.92070857501176	0.0	0	577	8.098651826305064	0.0	0	318	4.315441291738517	0.0	0	59	0.5270575325286095	0.0	0	414	6.270700736792601	0.0	0	325	4.046135757955793	0.0	0	428	9.89965511835711	0.0	0	385	5.634927104561844	0.0	0	963	23.947217432199405	0.0
chr3:187439139-187750559	BCL6	BCL6,no_gene_name	exon_1,exon_1	0	8702	1022.533803223942	0.0	0	7457	1340.6067722047396	0.0	0	5026	1005.5447177445251	0.0	0	7868	1279.6227249373835	0.0	0	6986	1529.1414520583135	0.0	0	7386	1288.4404823068526	0.0	0	17486	3608.5329747607734	0.0	0	5097	722.8201817481215	0.0	0	3421	294.5147967375249	0.0	0	11811	325.0244203968917	0.0	0	9294	534.4037377175518	0.0	0	7773	226.02492132810994	0.0	0	12577	340.85244364523794	0.0	0	7312	580.7476013101278	0.0	0	14093	1267.1092929163187	0.0	0	2351	150.1436741378203	0.0	0	7715	492.41019523473125	0.0	0	8736	711.9554749213281	0.0	0	8300	709.0137081754543	0.0	0	3766	358.4794907199281	0.0	0	8098	673.2989788709781	0.0	0	16308	2791.41901611971	0.0	0	15494	2667.9298824738294	0.0	0	18139	3233.774417185794	0.0	0	18954	3021.2906813949007	0.0	0	8391	860.4649765589878	0.0	0	9805	1696.9049547235245	0.0	0	6090	866.706072185473	0.0	0	12109	2460.1887740029542	0.0	0	11035	2052.397765076103	0.0	0	13908	3102.7563001733993	0.0	0	19152	2987.095587951962	0.0	0	13010	2468.7998041230494	0.0	0	8592	719.8034872519427	0.0	0	10035	451.0012523280457	0.0	0	1831	42.55497399010982	0.0	0	6975	716.4046528803545	0.0	0	9140	370.31834821141865	0.0	0	8974	1005.8358551152784	0.0	0	8042	462.15904887290475	0.0	0	14248	2756.6327788838225	0.0
chr3:38180096-38182820	MYD88	MYD88	exon_1	0	622	149.99265785609398	104.0	0	267	105.18355359765052	89.0	0	237	93.28450807635829	94.0	0	369	144.91629955947135	143.5	0	232	100.12848751835536	103.5	0	556	204.50844346549192	182.0	6	840	409.4265785609398	418.0	0	275	63.72650513950074	35.0	0	135	32.548825256975036	26.0	0	385	70.44787077826726	30.0	0	547	96.72026431718062	35.0	0	156	33.46145374449339	21.0	0	342	64.15638766519824	33.0	0	593	107.80616740088105	48.0	0	777	243.9262114537445	170.0	0	68	13.506240822320118	8.0	0	432	125.18685756240822	98.0	0	180	53.59324522760646	38.0	0	427	102.13069016152717	72.0	0	247	50.70301027900147	22.0	0	435	97.1457415565345	45.0	0	751	358.5598384728341	346.0	0	756	367.9654919236417	378.0	0	757	379.52863436123346	418.0	0	771	368.8340675477239	362.5	0	464	155.02055800293687	141.0	0	459	182.37995594713655	183.0	0	333	92.92731277533039	77.0	0	418	204.78157121879588	210.0	1	534	249.2848751835536	256.0	0	439	209.69346549192363	217.0	1	1062	494.59287812041117	487.0	0	703	313.27129221732747	321.5	0	541	139.8278267254038	98.5	0	351	76.18795888399413	46.0	0	77	10.651982378854626	4.0	0	561	113.24192364170338	70.0	0	277	63.9996328928047	41.0	0	345	148.2481644640235	148.0	0	411	94.94199706314244	61.0	0	879	377.6651982378855	372.5
chr3:49397608-49413065	RHOA	RHOA	exon_2	0	291	9.172413793103448	0.0	0	198	8.759397036941191	0.0	0	189	7.385650514330077	0.0	0	380	12.144012421556576	0.0	0	202	9.861551400659895	0.0	0	280	12.483211489939833	0.0	0	657	33.770524681374134	0.0	0	404	7.855987578443424	0.0	0	198	4.683185611696966	0.0	0	869	13.828103771753899	0.0	0	250	6.185223523322766	0.0	0	808	10.592547066054214	0.0	0	933	13.959759332341333	0.0	0	565	10.839748981044186	0.0	0	245	8.210778288154234	0.0	0	202	3.1018955812900306	0.0	0	421	10.702594293847447	0.0	0	240	5.534126932781264	0.0	0	776	16.481594099760628	0.0	0	195	4.643527204502814	0.0	0	496	9.392572944297083	0.0	0	568	28.167367535744322	0.0	0	567	30.65381380604257	0.0	0	552	28.67289901015721	0.0	0	595	28.14123051044834	0.0	0	544	15.024325548295272	0.0	0	329	14.70362942356214	0.0	0	256	8.477971145759202	0.0	0	337	20.34062237174096	0.0	0	462	21.775765025554765	0.0	0	329	19.59377628259041	0.0	0	719	42.567315779258585	0.0	0	494	25.41288736494792	0.0	0	371	9.290224493756874	0.0	0	669	11.628970692889952	0.0	0	157	1.8975221582454551	0.0	0	645	11.833926376399042	0.0	0	623	12.207996377046	0.0	0	436	14.686873261305557	0.0	0	520	13.579866727049234	0.0	0	514	25.855922882836257	0.0
chr5:158126074-158526546	EBF1	EBF1	exon_1	0	804	2.6149493597554887	0.0	0	374	2.619199344773168	0.0	0	299	2.109345971753331	0.0	0	516	2.744903513853653	0.0	0	347	2.6000244711240734	0.0	0	462	2.6305035058630817	0.0	0	1114	7.614637228070876	0.0	0	328	0.8569937473780939	0.0	0	318	0.6135959567710102	0.0	0	821	1.5214871451687009	0.0	0	844	1.6205702271319842	0.0	0	951	0.9127629397311173	0.0	0	861	1.596223955732236	0.0	0	637	1.7725508899498592	0.0	0	763	3.578554805329711	0.0	0	263	0.3608741684811922	0.0	0	614	2.0865353882418747	0.0	0	332	1.1758824586987355	0.0	0	609	2.0186879482210993	0.0	0	315	0.8372120897341138	0.0	0	415	1.6272098923270542	0.0	0	1148	6.83446283385605	0.0	0	1090	6.169792145268583	0.0	0	1175	7.723341457080645	0.0	0	883	5.310493617531313	0.0	0	840	2.819115943187039	0.0	0	621	3.345986735651931	0.0	0	364	1.8743507660960068	0.0	0	560	3.680834115743423	0.0	0	814	4.946285882658463	0.0	0	764	6.484897820571725	0.0	0	1059	7.7011151840827825	0.0	0	887	5.6043868235482135	0.0	0	926	2.4610684392416946	0.0	0	623	1.4758135400227732	0.0	0	143	0.23470554745400427	0.0	0	695	1.893056193691444	0.0	0	648	1.3607443217003936	0.0	0	632	3.326607103617731	0.0	0	649	1.6325610779280448	0.0	0	908	6.4978899898120215	0.0
chr5:88018401-88140505	MEF2C	MEF2C	exon_1	0	265	8.808663106859726	0.0	0	260	15.804338924195768	0.0	0	232	13.520589006093166	0.0	0	261	15.659953809866998	0.0	0	223	17.31252866408963	0.0	0	244	13.52556017820874	0.0	0	568	39.90975725610954	0.0	0	171	6.438454104697635	0.0	0	83	1.6828687020900217	0.0	0	134	2.3774978706676277	0.0	0	144	4.859349407062831	0.0	0	70	1.5968027255454367	0.0	0	107	2.076443032169298	0.0	0	140	5.626351307082487	0.0	0	395	11.495413745659437	0.0	0	54	0.9564223940247658	0.0	0	233	4.11169986241237	0.0	0	125	5.571660224071284	0.0	0	137	6.499287492629234	0.0	0	96	3.0481065321365395	0.0	0	165	6.5964751359496825	0.0	0	545	29.420551333289655	0.0	0	371	26.523258861298565	0.0	0	635	32.04836041407325	0.0	0	447	25.991327065452403	0.0	0	254	7.558695865819302	0.0	0	273	16.760024241630084	0.0	0	190	8.624836205202122	0.0	0	438	28.785314158422327	0.0	0	312	20.49845213916006	0.0	0	553	42.19389209198716	0.0	0	775	33.87516379479788	0.0	0	395	25.34235569678307	0.0	0	187	6.379758238878333	0.0	0	117	3.4843084583633623	0.0	0	19	0.440976544584944	0.0	0	169	6.542611216667758	0.0	0	110	2.907513267378628	0.0	0	276	13.025265347572562	0.0	0	148	4.3313404966258275	0.0	0	489	28.99537279695997	0.0
chr6:134491369-134638624	SGK1	SGK1	exon_2	0	282	3.0476995687752537	0.0	0	186	3.983206003191742	0.0	0	115	2.1400971104546533	0.0	0	246	3.6281280771450883	0.0	0	228	4.431998913449458	0.0	0	300	4.238762690570779	0.0	0	623	11.959369800685884	0.0	0	331	2.471216597059523	0.0	0	135	1.0668771858340973	0.0	0	579	2.6011272961868865	0.0	0	547	2.749258089708329	0.0	0	295	1.489192217581746	0.0	0	497	2.593025703711249	0.0	0	291	2.518834674544158	0.0	0	472	4.376347152898034	0.0	0	116	0.67497198736885	0.0	0	322	2.548008556585515	0.0	0	300	2.7059997962717737	0.0	0	469	3.5476418457777323	0.0	0	163	1.3205935282333368	0.0	0	354	2.9814946860887575	0.0	0	580	10.532667821126617	0.0	0	543	8.911222029812231	0.0	0	642	11.794730229873348	0.0	0	504	9.169875386234763	0.0	0	317	3.388143017215035	0.0	0	262	5.107806186547146	0.0	0	302	3.3462904485416454	0.0	0	461	9.008923296322706	0.0	0	450	7.6928185800142606	0.0	0	337	7.968361006417439	0.0	0	596	12.87395334623612	0.0	0	456	7.737047977997351	0.0	0	436	3.3412447794641946	0.0	0	457	2.5323554378459137	0.0	0	82	0.3426029676411667	0.0	0	274	2.516457845234457	0.0	0	484	2.380985365522393	0.0	0	404	6.36785847679196	0.0	0	458	2.4990458728056772	0.0	0	538	9.651183321449187	0.0
chr6:138192332-138202492	TNFAIP3	TNFAIP3	exon_2	0	365	51.01899606299212	1.0	0	303	64.19163385826772	6.0	0	197	32.6015748031496	3.0	0	388	54.33956692913386	4.0	0	322	59.58218503937008	6.0	0	299	53.3490157480315	3.0	0	784	157.98031496062993	24.0	0	221	27.906299212598427	0.0	0	110	10.757874015748031	0.0	0	265	22.33198818897638	0.0	0	318	30.890649606299213	0.0	0	162	12.904429133858267	0.0	0	196	16.399114173228348	0.0	0	290	30.910925196850393	0.0	0	613	73.00807086614174	4.0	0	77	5.383759842519685	0.0	0	434	34.686023622047244	0.0	0	188	26.128346456692913	0.0	0	321	35.110433070866144	0.0	0	162	17.43523622047244	0.0	0	275	33.12283464566929	0.0	0	698	122.73956692913386	15.0	0	608	113.76948818897638	15.0	0	675	133.42824803149605	18.0	0	584	113.0369094488189	17.0	0	365	48.49488188976378	2.0	0	318	60.45147637795276	6.0	0	270	45.89232283464567	2.0	0	466	96.5740157480315	19.0	0	527	94.20757874015749	16.0	0	418	95.3751968503937	18.0	0	623	116.42883858267716	19.0	0	630	105.08110236220472	19.0	0	362	44.8619094488189	0.0	0	227	24.70009842519685	0.0	0	42	2.7811023622047246	0.0	0	237	26.2369094488189	0.0	0	260	23.00511811023622	0.0	0	216	39.105708661417324	3.0	0	300	26.301574803149606	0.0	0	718	128.15472440944882	18.0
chr6:14118000-14135522	CD83	CD83	exon_1	0	98	3.7346193356922726	0.0	0	71	2.979682684625043	0.0	0	78	3.547197808469353	0.0	0	89	3.6838260472548794	0.0	0	106	3.942472320511357	0.0	0	111	4.607350759045771	0.0	0	267	12.453315831526082	0.0	0	72	1.6375413765551878	0.0	0	42	0.9596507248031046	0.0	0	71	1.6722976829129095	0.0	0	115	2.536468439675836	0.0	0	20	0.6369135943385458	0.0	0	72	1.6139710078758132	0.0	0	86	2.4128524141079786	0.0	0	131	4.340657459194156	0.0	0	40	0.8247916904462961	0.0	0	80	1.9565688848304987	0.0	0	61	1.9039493208537839	0.0	0	49	2.6211619678118936	0.0	0	56	1.5937678347220636	0.0	0	141	3.0866339458965872	0.0	0	209	10.155461705284784	0.0	0	178	8.651923296427348	0.0	0	333	12.755792717726287	0.0	0	250	10.812977970551307	0.0	0	112	3.597591599132519	0.0	0	109	4.498287866681886	0.0	0	70	2.989727200091314	0.0	0	215	9.660940531902751	0.0	0	195	8.241696153407146	0.0	0	222	10.773028193128638	0.0	0	563	23.027907773085264	0.0	0	197	10.46661340029677	0.0	0	80	2.4746033557813036	0.0	0	65	1.6954114827074536	0.0	0	7	0.09468097249172469	0.0	0	87	2.756648784385344	0.0	0	55	1.550222577331355	0.0	0	77	4.000970208880265	0.0	0	40	1.3158315260814974	0.0	0	195	9.896301792032872	0.0
chr6:26055975-26056695	HIST1H1C	HIST1H1C	exon_1	251	890	658.9736111111112	684.0	297	794	598.0555555555555	625.5	254	704	524.7347222222222	517.5	312	1051	800.5569444444444	862.5	319	767	535.2944444444445	514.0	247	689	523.8791666666667	555.0	665	1940	1478.0388888888888	1512.0	85	423	293.31666666666666	330.0	16	177	106.1138888888889	107.5	11	278	141.44166666666666	135.5	141	692	407.47777777777776	414.0	7	55	33.48888888888889	36.0	22	228	129.20833333333334	124.0	77	504	309.3	316.0	343	1401	1055.7875	1110.5	8	160	82.56111111111112	82.0	84	482	323.4861111111111	355.0	61	607	360.1138888888889	368.0	114	470	318.56805555555553	330.0	41	278	204.55972222222223	223.0	182	671	487.7083333333333	525.5	527	1577	1206.625	1253.0	455	1346	1055.723611111111	1157.0	533	1541	1193.1722222222222	1242.0	673	1568	1281.7430555555557	1330.0	230	669	485.0861111111111	492.0	326	910	680.2875	699.5	156	472	380.34166666666664	399.0	430	1245	929.2888888888889	959.0	331	1046	825.1569444444444	898.5	476	1528	1155.6347222222223	1209.5	883	2310	1871.4388888888889	1923.5	448	1471	1122.9	1158.0	155	655	414.09166666666664	413.5	75	229	171.49444444444444	178.0	3	67	26.469444444444445	26.0	153	554	406.99305555555554	406.0	34	166	109.65972222222223	113.0	296	1058	730.2125	699.5	43	362	227.48888888888888	226.0	611	1520	1251.451388888889	1358.0
chr6:26156599-26157352	HIST1H1E	HIST1H1E	exon_1	99	571	350.2974767596282	383.0	79	321	240.07436918990703	257.0	59	288	210.22443559096945	224.0	140	499	369.1938911022576	392.0	94	293	221.25099601593627	241.0	102	373	263.77954847277556	268.0	283	752	586.0929614873838	617.0	58	235	152.58300132802125	150.0	12	66	37.31474103585657	36.0	21	244	130.53917662682602	146.0	42	567	359.90172642762286	410.0	1	78	41.081009296148736	50.0	15	157	103.60690571049136	113.0	41	339	181.398406374502	193.0	148	707	479.89508632138114	511.0	3	88	57.21779548472776	60.0	36	258	161.73572377158035	173.0	72	306	202.52988047808765	226.0	51	328	187.5046480743692	184.0	18	262	154.04249667994688	166.0	59	382	252.5949535192563	276.0	182	540	419.38379814077024	431.0	187	536	411.59628154050466	451.0	203	621	481.9681274900398	498.0	227	593	433.68924302788844	447.0	71	272	198.50332005312086	211.0	107	382	258.51792828685257	273.0	79	278	202.39575033200532	227.0	191	554	400.261620185923	416.0	125	470	311.87118193891104	317.0	204	494	383.14741035856576	390.0	333	837	677.7941567065074	731.0	176	570	437.92563081009297	477.0	53	336	206.402390438247	216.0	16	210	121.94156706507304	133.0	0	58	22.41301460823373	18.0	36	339	220.64940239043824	263.0	11	142	77.98804780876495	85.0	117	402	303.83134130146084	334.0	15	177	116.47675962815406	130.0	220	660	511.6082337317397	540.0
chr6:27834607-27835327	HIST1H1B	HIST1H1B	exon_1	162	445	326.5472222222222	335.0	147	330	247.55	244.5	132	252	214.62083333333334	218.0	202	503	350.87083333333334	337.0	117	326	250.29583333333332	251.0	101	354	250.4875	255.0	367	769	627.1527777777778	637.0	78	256	161.87916666666666	156.0	13	141	65.19027777777778	61.0	25	174	94.82777777777778	86.0	41	326	197.74305555555554	195.0	14	78	47.78055555555556	50.0	41	158	104.09166666666667	102.0	62	331	212.12083333333334	210.5	266	727	571.8722222222223	603.0	5	91	37.727777777777774	32.0	50	215	165.4875	177.0	83	249	150.5861111111111	143.0	46	257	193.3361111111111	198.0	46	262	154.03333333333333	156.0	94	329	212.57361111111112	202.0	346	609	536.2666666666667	547.0	345	747	589.6569444444444	581.5	405	744	642.3277777777778	655.0	354	615	530.4847222222222	540.0	114	337	261.8388888888889	267.0	170	365	291.81388888888887	300.0	103	260	190.20277777777778	188.0	253	490	382.93333333333334	370.0	221	571	417.7083333333333	425.0	303	531	437.19444444444446	435.0	593	1180	996.9347222222223	1035.0	355	624	520.8527777777778	529.5	137	317	226.59305555555557	219.0	51	160	98.06388888888888	99.0	1	37	16.648611111111112	14.0	81	260	193.26527777777778	192.0	26	168	106.28611111111111	113.0	175	381	289.5486111111111	289.0	43	182	120.54305555555555	122.0	326	729	602.1138888888889	614.0
chr6:27860491-27860971	HIST1H2AM	HIST1H2AM	exon_1	167	672	472.19166666666666	506.5	210	569	418.2375	435.0	166	377	293.1020833333333	293.5	253	662	484.3854166666667	499.5	221	506	374.81041666666664	372.0	172	420	342.875	373.0	546	1297	1040.3145833333333	1068.5	60	362	256.9625	277.5	19	207	105.98541666666667	104.5	63	340	195.00625	204.0	69	673	394.8520833333333	410.5	3	163	69.98125	64.0	38	295	185.02291666666667	215.0	78	485	295.275	296.0	236	896	631.5729166666666	681.5	10	221	117.36666666666666	113.0	54	358	230.79375	258.5	57	521	315.87708333333336	309.5	82	552	300.9875	263.0	43	450	227.53541666666666	218.0	106	690	420.22083333333336	405.5	410	975	784.14375	818.0	450	942	764.6708333333333	789.5	445	1077	814.3520833333333	842.0	504	1070	848.3520833333333	868.0	104	550	363.53333333333336	387.5	225	597	445.625	461.5	143	515	367.3354166666667	403.5	337	726	587.5958333333333	619.0	264	669	519.525	567.0	404	917	730.9583333333334	769.0	664	1595	1294.04375	1420.0	407	931	741.1479166666667	786.0	77	785	425.34583333333336	406.0	46	288	194.70625	201.0	4	86	37.141666666666666	38.0	97	691	446.11041666666665	497.5	42	290	165.70833333333334	167.0	225	620	474.7729166666667	521.0	51	288	193.3125	225.0	403	1150	896.74375	971.0
chr6:31073970-31074090	rs6457327	no_gene_name	N/A	533	996	812.0916666666667	811.5	657	949	849.7916666666666	860.5	424	751	641.2916666666666	652.0	462	843	734.7916666666666	763.0	776	1184	1034.625	1073.5	554	886	755.0416666666666	748.0	2904	4065	3643.45	3698.5	519	937	760.15	786.0	345	779	589.575	630.0	428	763	621.2166666666667	596.5	621	1152	943.95	962.5	131	524	360.4583333333333	396.0	274	670	550.4583333333334	594.0	336	666	557.4833333333333	602.0	476	906	767.1166666666667	805.5	34	226	151.375	152.0	473	848	724.9833333333333	739.5	401	808	618.575	634.0	755	1357	1129.9	1203.0	110	261	201.08333333333334	201.0	499	919	730.2916666666666	723.0	2141	3229	2867.258333333333	2965.0	2683	3688	3295.9666666666667	3302.5	3319	4480	4018.2916666666665	4055.0	1705	2510	2212.858333333333	2234.0	654	1161	983.1833333333333	1006.5	1247	1815	1588.3333333333333	1607.5	493	717	605.0333333333333	600.0	1659	2267	2031.9333333333334	2076.0	1827	2707	2402.733333333333	2446.0	2660	3386	3087.233333333333	3119.0	5515	7505	6780.275	6791.0	2329	3189	2867.2833333333333	2894.5	423	738	595.275	596.0	495	782	677.5083333333333	717.0	43	89	72.55833333333334	71.0	351	577	476.26666666666665	472.0	408	825	646.6583333333333	677.5	816	1132	990.9833333333333	983.5	613	1173	951.1666666666666	989.0	2111	3061	2651.45	2692.0
chr6:32902696-32908616	HLA-DMB	HLA-DMB,no_gene_name	exon_1,exon_1	0	372	48.618412162162166	0.0	0	466	67.12449324324324	1.0	0	281	45.35118243243243	1.0	0	440	63.80287162162162	3.0	0	415	65.74712837837838	3.0	0	384	60.28986486486487	2.0	0	1162	186.36655405405406	9.0	0	222	26.235304054054055	0.0	0	176	12.904898648648649	0.0	0	94	10.139358108108109	0.0	0	217	20.072804054054053	0.0	0	60	5.134966216216216	0.0	0	113	11.043412162162163	0.0	0	179	17.5347972972973	0.0	0	521	61.45135135135135	0.0	0	77	7.652533783783784	0.0	0	184	20.268243243243244	0.0	0	255	27.981756756756756	0.0	0	294	34.68310810810811	0.0	0	85	12.266047297297296	0.0	0	212	23.166891891891893	0.0	0	1023	157.29695945945946	7.0	0	852	135.72027027027028	8.0	0	1095	182.17212837837837	12.0	0	904	142.6591216216216	7.0	0	329	41.886317567567566	0.0	0	498	80.1079391891892	3.0	0	240	35.8820945945946	0.0	0	841	141.2400337837838	11.0	0	757	126.39695945945945	7.0	0	959	167.4972972972973	15.0	0	1657	283.84341216216217	18.0	0	881	140.09324324324325	10.0	0	302	36.41266891891892	0.0	0	84	13.23902027027027	0.0	0	19	1.0861486486486487	0.0	0	217	24.363175675675677	0.0	0	143	13.804391891891893	0.0	0	594	84.20033783783784	2.0	0	129	18.366216216216216	0.0	0	862	145.9339527027027	10.0
chr6:37138033-37141908	PIM1	PIM1	exon_1	0	331	91.21367741935484	51.0	0	210	58.24361290322581	56.0	0	138	46.3341935483871	38.0	0	257	87.34683870967741	77.0	0	180	53.24929032258065	47.0	0	222	80.53006451612903	67.0	0	563	189.4446451612903	173.0	0	205	53.646967741935484	25.0	0	123	24.009806451612903	4.0	0	211	43.16929032258064	7.0	0	374	86.25832258064516	16.0	0	131	25.88	1.0	0	263	55.398709677419355	10.0	0	282	74.4363870967742	25.0	0	492	140.456	55.0	0	193	27.76258064516129	6.0	0	239	66.07354838709678	20.0	0	220	64.15716129032258	30.0	0	256	71.81109677419354	26.0	0	169	40.01083870967742	11.0	0	317	78.3316129032258	30.0	0	496	179.39767741935484	148.0	0	617	179.72929032258065	127.0	0	563	202.70580645161291	173.0	0	455	147.904	124.0	0	195	68.55148387096774	50.0	0	251	91.75251612903226	75.0	0	244	68.97832258064516	51.0	0	302	108.47148387096775	94.0	0	377	134.1447741935484	110.0	0	352	126.8498064516129	124.0	0	905	323.22864516129033	301.0	0	491	162.37832258064518	123.0	0	229	74.53574193548387	44.0	0	232	55.944	19.0	0	52	8.582451612903226	0.0	0	349	88.09109677419355	46.0	0	168	41.34787096774193	11.0	0	275	78.24696774193548	60.0	0	210	53.53522580645161	15.0	0	519	176.01548387096773	125.0
